Edge		Weight
21 - 130		7
21 - 131		8
21 - 132		6
21 - 133		7
21 - 134		8
21 - 135		8
21 - 136		8
21 - 137		10
21 - 138		7
21 - 139		8
21 - 140		6
21 - 141		8
21 - 142		10
21 - 143		8
21 - 144		8
21 - 145		5
21 - 146		7
21 - 147		7
21 - 148		7
21 - 149		4
21 - 150		6
21 - 151		5
21 - 152		7
21 - 153		10
21 - 154		10
21 - 155		8
21 - 156		9
21 - 157		9
21 - 158		8
21 - 159		8
21 - 160		5
21 - 161		8
21 - 162		10
21 - 163		8
21 - 164		8
21 - 165		10
21 - 166		10
21 - 167		9
21 - 168		3
21 - 169		6
21 - 170		8
21 - 171		10
21 - 172		8
21 - 173		8
21 - 174		8
21 - 175		10
21 - 176		10
21 - 177		10
21 - 178		10
21 - 179		10
21 - 180		9
21 - 181		1
21 - 182		4
21 - 183		10
21 - 184		8
21 - 185		8
21 - 186		10
21 - 187		10
21 - 188		10
21 - 189		10
21 - 190		9
20 - 22		9
20 - 23		5
20 - 24		8
20 - 25		9
20 - 26		9
20 - 27		10
20 - 28		10
20 - 29		10
20 - 30		10
20 - 31		10
20 - 32		10
20 - 33		8
20 - 34		6
20 - 35		4
20 - 36		1
20 - 37		3
20 - 38		4
20 - 39		8
20 - 40		9
20 - 41		9
20 - 42		10
20 - 43		10
20 - 44		8
20 - 45		5
20 - 46		3
20 - 47		2
20 - 48		7
20 - 49		8
20 - 50		9
20 - 51		8
20 - 52		7
20 - 53		4
20 - 54		5
20 - 55		8
20 - 56		9
20 - 57		8
20 - 58		8
20 - 59		5
20 - 60		6
20 - 61		8
20 - 62		9
20 - 63		8
20 - 64		8
20 - 65		8
20 - 66		8
20 - 67		8
20 - 68		6
20 - 69		7
20 - 70		6
20 - 71		8
20 - 72		8
20 - 73		8
20 - 74		8
20 - 75		9
20 - 76		8
20 - 77		8
20 - 78		8
20 - 79		8
20 - 80		8
20 - 81		8
20 - 82		8
20 - 83		8
20 - 84		6
20 - 85		8
20 - 86		8
20 - 87		7
20 - 88		8
20 - 89		8
20 - 90		8
20 - 91		8
20 - 92		8
20 - 93		8
20 - 94		8
20 - 95		8
20 - 96		6
20 - 97		8
20 - 98		8
20 - 99		8
20 - 100		8
20 - 101		8
20 - 102		8
20 - 103		8
20 - 104		8
20 - 105		8
20 - 106		8
20 - 107		10
20 - 108		8
20 - 109		8
20 - 110		8
20 - 111		8
20 - 112		8
20 - 113		8
20 - 114		8
20 - 115		8
20 - 116		8
20 - 117		7
20 - 118		8
20 - 119		10
20 - 120		8
20 - 121		7
20 - 122		6
20 - 123		7
20 - 124		8
20 - 125		8
20 - 126		10
20 - 127		8
20 - 128		8
20 - 129		8
20 - 130		7
20 - 131		8
20 - 132		6
20 - 133		7
20 - 134		10
20 - 135		10
20 - 136		8
20 - 137		8
20 - 138		7
20 - 139		8
20 - 140		6
20 - 141		10
20 - 142		8
20 - 143		8
20 - 144		8
20 - 145		5
20 - 146		9
20 - 147		7
20 - 148		7
20 - 149		4
20 - 150		6
20 - 151		7
20 - 152		9
20 - 153		8
20 - 154		8
20 - 155		8
20 - 156		9
20 - 157		9
20 - 158		8
20 - 159		8
20 - 160		7
20 - 161		10
20 - 162		8
20 - 163		6
20 - 164		8
20 - 165		10
20 - 166		10
20 - 167		9
20 - 168		5
20 - 169		8
20 - 170		10
20 - 171		8
20 - 172		6
20 - 173		6
20 - 174		8
20 - 175		10
20 - 176		10
20 - 177		10
20 - 178		10
20 - 179		10
20 - 180		9
20 - 181		3
20 - 182		6
20 - 183		8
20 - 184		6
20 - 185		8
20 - 186		10
20 - 187		10
20 - 188		10
20 - 189		10
20 - 190		9
19 - 21		4
19 - 22		9
19 - 23		7
19 - 24		8
19 - 25		9
19 - 26		9
19 - 27		10
19 - 28		10
19 - 29		10
19 - 30		10
19 - 31		10
19 - 32		10
19 - 33		6
19 - 34		4
19 - 35		2
19 - 36		3
19 - 37		5
19 - 38		6
19 - 39		8
19 - 40		9
19 - 41		9
19 - 42		10
19 - 43		10
19 - 44		8
19 - 45		3
19 - 46		5
19 - 47		4
19 - 48		7
19 - 49		8
19 - 50		9
19 - 51		8
19 - 52		5
19 - 53		6
19 - 54		5
19 - 55		8
19 - 56		9
19 - 57		8
19 - 58		6
19 - 59		7
19 - 60		6
19 - 61		8
19 - 62		9
19 - 63		8
19 - 64		8
19 - 65		8
19 - 66		8
19 - 67		6
19 - 68		8
19 - 69		7
19 - 70		6
19 - 71		8
19 - 72		8
19 - 73		6
19 - 74		8
19 - 75		9
19 - 76		8
19 - 77		8
19 - 78		8
19 - 79		8
19 - 80		8
19 - 81		6
19 - 82		8
19 - 83		8
19 - 84		8
19 - 85		8
19 - 86		8
19 - 87		7
19 - 88		8
19 - 89		8
19 - 90		8
19 - 91		8
19 - 92		8
19 - 93		6
19 - 94		8
19 - 95		8
19 - 96		8
19 - 97		8
19 - 98		8
19 - 99		8
19 - 100		8
19 - 101		8
19 - 102		8
19 - 103		8
19 - 104		10
19 - 105		8
19 - 106		8
19 - 107		8
19 - 108		8
19 - 109		8
19 - 110		8
19 - 111		8
19 - 112		8
19 - 113		8
19 - 114		8
19 - 115		8
19 - 116		8
19 - 117		7
19 - 118		10
19 - 119		8
19 - 120		8
19 - 121		7
19 - 122		6
19 - 123		7
19 - 124		10
19 - 125		8
19 - 126		8
19 - 127		8
19 - 128		8
19 - 129		8
19 - 130		7
19 - 131		8
19 - 132		6
19 - 133		9
19 - 134		8
19 - 135		8
19 - 136		8
19 - 137		8
19 - 138		7
19 - 139		8
19 - 140		8
19 - 141		8
19 - 142		8
19 - 143		8
19 - 144		8
19 - 145		5
19 - 146		7
19 - 147		7
19 - 148		7
19 - 149		6
19 - 150		8
19 - 151		9
19 - 152		7
19 - 153		6
19 - 154		8
19 - 155		8
19 - 156		9
19 - 157		9
19 - 158		8
19 - 159		8
19 - 160		9
19 - 161		8
19 - 162		6
19 - 163		6
19 - 164		8
19 - 165		10
19 - 166		10
19 - 167		9
19 - 168		7
19 - 169		10
19 - 170		8
19 - 171		6
19 - 172		4
19 - 173		6
19 - 174		8
19 - 175		10
19 - 176		10
19 - 177		10
19 - 178		10
19 - 179		10
19 - 180		9
19 - 181		5
19 - 182		8
19 - 183		6
19 - 184		4
19 - 185		8
19 - 186		10
19 - 187		10
19 - 188		10
19 - 189		10
19 - 190		9
18 - 20		4
18 - 21		6
18 - 22		9
18 - 23		9
18 - 24		8
18 - 25		9
18 - 26		9
18 - 27		10
18 - 28		10
18 - 29		10
18 - 30		10
18 - 31		10
18 - 32		8
18 - 33		4
18 - 34		2
18 - 35		4
18 - 36		5
18 - 37		7
18 - 38		6
18 - 39		8
18 - 40		9
18 - 41		9
18 - 42		10
18 - 43		10
18 - 44		6
18 - 45		5
18 - 46		7
18 - 47		4
18 - 48		7
18 - 49		8
18 - 50		9
18 - 51		6
18 - 52		7
18 - 53		6
18 - 54		5
18 - 55		8
18 - 56		9
18 - 57		8
18 - 58		8
18 - 59		7
18 - 60		6
18 - 61		8
18 - 62		9
18 - 63		8
18 - 64		6
18 - 65		6
18 - 66		8
18 - 67		8
18 - 68		8
18 - 69		7
18 - 70		6
18 - 71		6
18 - 72		8
18 - 73		8
18 - 74		8
18 - 75		9
18 - 76		8
18 - 77		8
18 - 78		6
18 - 79		8
18 - 80		8
18 - 81		8
18 - 82		8
18 - 83		8
18 - 84		8
18 - 85		8
18 - 86		8
18 - 87		7
18 - 88		8
18 - 89		8
18 - 90		6
18 - 91		8
18 - 92		8
18 - 93		8
18 - 94		8
18 - 95		8
18 - 96		8
18 - 97		8
18 - 98		8
18 - 99		8
18 - 100		8
18 - 101		10
18 - 102		8
18 - 103		8
18 - 104		8
18 - 105		8
18 - 106		8
18 - 107		8
18 - 108		8
18 - 109		8
18 - 110		8
18 - 111		8
18 - 112		8
18 - 113		8
18 - 114		8
18 - 115		8
18 - 116		8
18 - 117		9
18 - 118		8
18 - 119		8
18 - 120		8
18 - 121		7
18 - 122		8
18 - 123		7
18 - 124		8
18 - 125		8
18 - 126		8
18 - 127		8
18 - 128		8
18 - 129		8
18 - 130		7
18 - 131		8
18 - 132		6
18 - 133		7
18 - 134		8
18 - 135		8
18 - 136		8
18 - 137		8
18 - 138		7
18 - 139		8
18 - 140		6
18 - 141		8
18 - 142		8
18 - 143		8
18 - 144		8
18 - 145		7
18 - 146		7
18 - 147		7
18 - 148		7
18 - 149		8
18 - 150		6
18 - 151		7
18 - 152		5
18 - 153		6
18 - 154		8
18 - 155		8
18 - 156		9
18 - 157		9
18 - 158		8
18 - 159		8
18 - 160		7
18 - 161		6
18 - 162		6
18 - 163		6
18 - 164		8
18 - 165		10
18 - 166		10
18 - 167		9
18 - 168		9
18 - 169		8
18 - 170		6
18 - 171		4
18 - 172		4
18 - 173		6
18 - 174		8
18 - 175		10
18 - 176		10
18 - 177		10
18 - 178		10
18 - 179		10
18 - 180		9
18 - 181		7
18 - 182		10
18 - 183		4
18 - 184		2
18 - 185		8
18 - 186		10
18 - 187		10
18 - 188		10
18 - 189		10
18 - 190		9
17 - 19		6
17 - 20		8
17 - 21		10
17 - 22		9
17 - 23		9
17 - 24		8
17 - 25		9
17 - 26		9
17 - 27		10
17 - 28		10
17 - 29		10
17 - 30		8
17 - 31		8
17 - 32		6
17 - 33		4
17 - 34		2
17 - 35		4
17 - 36		7
17 - 37		9
17 - 38		8
17 - 39		8
17 - 40		9
17 - 41		9
17 - 42		8
17 - 43		8
17 - 44		8
17 - 45		3
17 - 46		5
17 - 47		6
17 - 48		7
17 - 49		8
17 - 50		7
17 - 51		8
17 - 52		7
17 - 53		4
17 - 54		7
17 - 55		8
17 - 56		7
17 - 57		8
17 - 58		8
17 - 59		5
17 - 60		6
17 - 61		8
17 - 62		7
17 - 63		8
17 - 64		8
17 - 65		8
17 - 66		8
17 - 67		8
17 - 68		8
17 - 69		5
17 - 70		4
17 - 71		8
17 - 72		8
17 - 73		8
17 - 74		8
17 - 75		7
17 - 76		8
17 - 77		8
17 - 78		8
17 - 79		8
17 - 80		8
17 - 81		8
17 - 82		8
17 - 83		8
17 - 84		8
17 - 85		8
17 - 86		6
17 - 87		7
17 - 88		8
17 - 89		8
17 - 90		8
17 - 91		8
17 - 92		8
17 - 93		8
17 - 94		8
17 - 95		8
17 - 96		8
17 - 97		8
17 - 98		8
17 - 99		8
17 - 100		8
17 - 101		8
17 - 102		8
17 - 103		8
17 - 104		8
17 - 105		8
17 - 106		8
17 - 107		8
17 - 108		8
17 - 109		8
17 - 110		8
17 - 111		8
17 - 112		8
17 - 113		8
17 - 114		8
17 - 115		8
17 - 116		10
17 - 117		7
17 - 118		8
17 - 119		8
17 - 120		8
17 - 121		7
17 - 122		6
17 - 123		7
17 - 124		8
17 - 125		8
17 - 126		8
17 - 127		8
17 - 128		8
17 - 129		10
17 - 130		7
17 - 131		6
17 - 132		6
17 - 133		7
17 - 134		8
17 - 135		8
17 - 136		8
17 - 137		8
17 - 138		7
17 - 139		6
17 - 140		6
17 - 141		8
17 - 142		8
17 - 143		10
17 - 144		6
17 - 145		5
17 - 146		7
17 - 147		9
17 - 148		7
17 - 149		6
17 - 150		4
17 - 151		7
17 - 152		5
17 - 153		6
17 - 154		8
17 - 155		10
17 - 156		7
17 - 157		7
17 - 158		8
17 - 159		8
17 - 160		5
17 - 161		6
17 - 162		6
17 - 163		8
17 - 164		10
17 - 165		8
17 - 166		8
17 - 167		9
17 - 168		7
17 - 169		6
17 - 170		4
17 - 171		4
17 - 172		6
17 - 173		8
17 - 174		10
17 - 175		8
17 - 176		8
17 - 177		8
17 - 178		10
17 - 179		10
17 - 180		9
17 - 181		9
17 - 182		8
17 - 183		2
17 - 184		4
17 - 185		10
17 - 186		8
17 - 187		8
17 - 188		10
17 - 189		10
17 - 190		9
16 - 18		6
16 - 19		8
16 - 20		10
16 - 21		10
16 - 22		9
16 - 23		9
16 - 24		8
16 - 25		9
16 - 26		9
16 - 27		10
16 - 28		10
16 - 29		10
16 - 30		8
16 - 31		6
16 - 32		4
16 - 33		2
16 - 34		4
16 - 35		6
16 - 36		9
16 - 37		9
16 - 38		8
16 - 39		8
16 - 40		9
16 - 41		9
16 - 42		8
16 - 43		8
16 - 44		6
16 - 45		5
16 - 46		7
16 - 47		8
16 - 48		7
16 - 49		8
16 - 50		7
16 - 51		8
16 - 52		5
16 - 53		6
16 - 54		7
16 - 55		8
16 - 56		7
16 - 57		8
16 - 58		6
16 - 59		7
16 - 60		6
16 - 61		8
16 - 62		7
16 - 63		8
16 - 64		8
16 - 65		8
16 - 66		8
16 - 67		8
16 - 68		8
16 - 69		7
16 - 70		6
16 - 71		8
16 - 72		8
16 - 73		8
16 - 74		6
16 - 75		7
16 - 76		8
16 - 77		8
16 - 78		8
16 - 79		8
16 - 80		8
16 - 81		8
16 - 82		8
16 - 83		6
16 - 84		8
16 - 85		8
16 - 86		8
16 - 87		7
16 - 88		8
16 - 89		8
16 - 90		8
16 - 91		8
16 - 92		8
16 - 93		8
16 - 94		8
16 - 95		8
16 - 96		8
16 - 97		8
16 - 98		8
16 - 99		8
16 - 100		8
16 - 101		8
16 - 102		8
16 - 103		8
16 - 104		8
16 - 105		8
16 - 106		8
16 - 107		8
16 - 108		8
16 - 109		8
16 - 110		8
16 - 111		8
16 - 112		8
16 - 113		8
16 - 114		10
16 - 115		8
16 - 116		8
16 - 117		7
16 - 118		8
16 - 119		8
16 - 120		8
16 - 121		7
16 - 122		6
16 - 123		7
16 - 124		8
16 - 125		8
16 - 126		8
16 - 127		10
16 - 128		8
16 - 129		8
16 - 130		7
16 - 131		6
16 - 132		6
16 - 133		7
16 - 134		8
16 - 135		8
16 - 136		10
16 - 137		10
16 - 138		7
16 - 139		6
16 - 140		6
16 - 141		8
16 - 142		10
16 - 143		8
16 - 144		6
16 - 145		5
16 - 146		7
16 - 147		7
16 - 148		7
16 - 149		6
16 - 150		4
16 - 151		7
16 - 152		5
16 - 153		8
16 - 154		10
16 - 155		8
16 - 156		7
16 - 157		7
16 - 158		8
16 - 159		8
16 - 160		5
16 - 161		6
16 - 162		8
16 - 163		10
16 - 164		8
16 - 165		6
16 - 166		8
16 - 167		9
16 - 168		7
16 - 169		6
16 - 170		4
16 - 171		6
16 - 172		8
16 - 173		10
16 - 174		8
16 - 175		6
16 - 176		6
16 - 177		8
16 - 178		10
16 - 179		10
16 - 180		9
16 - 181		9
16 - 182		8
16 - 183		4
16 - 184		6
16 - 185		8
16 - 186		6
16 - 187		8
16 - 188		10
16 - 189		10
16 - 190		9
15 - 17		4
15 - 18		8
15 - 19		10
15 - 20		10
15 - 21		10
15 - 22		9
15 - 23		9
15 - 24		8
15 - 25		9
15 - 26		9
15 - 27		10
15 - 28		10
15 - 29		10
15 - 30		6
15 - 31		4
15 - 32		2
15 - 33		4
15 - 34		6
15 - 35		8
15 - 36		9
15 - 37		9
15 - 38		8
15 - 39		8
15 - 40		9
15 - 41		9
15 - 42		8
15 - 43		6
15 - 44		4
15 - 45		7
15 - 46		7
15 - 47		8
15 - 48		7
15 - 49		8
15 - 50		7
15 - 51		6
15 - 52		7
15 - 53		6
15 - 54		7
15 - 55		8
15 - 56		7
15 - 57		8
15 - 58		8
15 - 59		7
15 - 60		6
15 - 61		8
15 - 62		7
15 - 63		8
15 - 64		8
15 - 65		6
15 - 66		6
15 - 67		8
15 - 68		8
15 - 69		7
15 - 70		6
15 - 71		8
15 - 72		6
15 - 73		8
15 - 74		8
15 - 75		7
15 - 76		8
15 - 77		8
15 - 78		8
15 - 79		8
15 - 80		6
15 - 81		8
15 - 82		8
15 - 83		8
15 - 84		8
15 - 85		8
15 - 86		8
15 - 87		7
15 - 88		8
15 - 89		8
15 - 90		8
15 - 91		8
15 - 92		8
15 - 93		8
15 - 94		8
15 - 95		8
15 - 96		8
15 - 97		8
15 - 98		8
15 - 99		8
15 - 100		8
15 - 101		8
15 - 102		8
15 - 103		8
15 - 104		8
15 - 105		10
15 - 106		8
15 - 107		8
15 - 108		8
15 - 109		8
15 - 110		8
15 - 111		8
15 - 112		8
15 - 113		8
15 - 114		8
15 - 115		8
15 - 116		8
15 - 117		7
15 - 118		8
15 - 119		8
15 - 120		8
15 - 121		7
15 - 122		6
15 - 123		7
15 - 124		8
15 - 125		10
15 - 126		8
15 - 127		8
15 - 128		8
15 - 129		8
15 - 130		7
15 - 131		6
15 - 132		6
15 - 133		7
15 - 134		10
15 - 135		8
15 - 136		8
15 - 137		8
15 - 138		7
15 - 139		6
15 - 140		6
15 - 141		10
15 - 142		8
15 - 143		8
15 - 144		6
15 - 145		5
15 - 146		9
15 - 147		7
15 - 148		7
15 - 149		6
15 - 150		4
15 - 151		7
15 - 152		7
15 - 153		10
15 - 154		8
15 - 155		6
15 - 156		7
15 - 157		7
15 - 158		8
15 - 159		8
15 - 160		5
15 - 161		8
15 - 162		10
15 - 163		8
15 - 164		6
15 - 165		6
15 - 166		8
15 - 167		9
15 - 168		7
15 - 169		6
15 - 170		6
15 - 171		8
15 - 172		10
15 - 173		8
15 - 174		6
15 - 175		4
15 - 176		6
15 - 177		8
15 - 178		10
15 - 179		10
15 - 180		9
15 - 181		9
15 - 182		8
15 - 183		6
15 - 184		8
15 - 185		6
15 - 186		4
15 - 187		8
15 - 188		10
15 - 189		10
15 - 190		9
14 - 16		4
14 - 17		6
14 - 18		10
14 - 19		10
14 - 20		10
14 - 21		10
14 - 22		9
14 - 23		9
14 - 24		8
14 - 25		9
14 - 26		9
14 - 27		10
14 - 28		10
14 - 29		8
14 - 30		4
14 - 31		2
14 - 32		4
14 - 33		6
14 - 34		8
14 - 35		8
14 - 36		9
14 - 37		9
14 - 38		8
14 - 39		8
14 - 40		9
14 - 41		9
14 - 42		6
14 - 43		4
14 - 44		6
14 - 45		7
14 - 46		7
14 - 47		8
14 - 48		7
14 - 49		8
14 - 50		5
14 - 51		8
14 - 52		7
14 - 53		6
14 - 54		7
14 - 55		8
14 - 56		7
14 - 57		6
14 - 58		8
14 - 59		7
14 - 60		6
14 - 61		8
14 - 62		7
14 - 63		6
14 - 64		8
14 - 65		8
14 - 66		8
14 - 67		8
14 - 68		8
14 - 69		7
14 - 70		6
14 - 71		8
14 - 72		8
14 - 73		8
14 - 74		8
14 - 75		7
14 - 76		8
14 - 77		6
14 - 78		8
14 - 79		8
14 - 80		8
14 - 81		8
14 - 82		8
14 - 83		8
14 - 84		8
14 - 85		8
14 - 86		8
14 - 87		7
14 - 88		8
14 - 89		8
14 - 90		8
14 - 91		8
14 - 92		8
14 - 93		8
14 - 94		8
14 - 95		8
14 - 96		8
14 - 97		8
14 - 98		8
14 - 99		8
14 - 100		8
14 - 101		8
14 - 102		10
14 - 103		8
14 - 104		8
14 - 105		8
14 - 106		8
14 - 107		8
14 - 108		8
14 - 109		8
14 - 110		8
14 - 111		8
14 - 112		8
14 - 113		8
14 - 114		8
14 - 115		8
14 - 116		8
14 - 117		7
14 - 118		8
14 - 119		8
14 - 120		8
14 - 121		7
14 - 122		6
14 - 123		9
14 - 124		8
14 - 125		8
14 - 126		8
14 - 127		8
14 - 128		8
14 - 129		8
14 - 130		7
14 - 131		6
14 - 132		8
14 - 133		9
14 - 134		8
14 - 135		8
14 - 136		8
14 - 137		8
14 - 138		7
14 - 139		6
14 - 140		8
14 - 141		8
14 - 142		8
14 - 143		8
14 - 144		6
14 - 145		5
14 - 146		7
14 - 147		7
14 - 148		7
14 - 149		6
14 - 150		6
14 - 151		9
14 - 152		9
14 - 153		8
14 - 154		6
14 - 155		6
14 - 156		7
14 - 157		7
14 - 158		8
14 - 159		8
14 - 160		7
14 - 161		10
14 - 162		8
14 - 163		6
14 - 164		6
14 - 165		6
14 - 166		8
14 - 167		9
14 - 168		7
14 - 169		8
14 - 170		8
14 - 171		10
14 - 172		8
14 - 173		6
14 - 174		4
14 - 175		4
14 - 176		6
14 - 177		8
14 - 178		10
14 - 179		10
14 - 180		9
14 - 181		9
14 - 182		8
14 - 183		8
14 - 184		10
14 - 185		4
14 - 186		2
14 - 187		8
14 - 188		10
14 - 189		10
14 - 190		9
13 - 15		6
13 - 16		8
13 - 17		10
13 - 18		10
13 - 19		10
13 - 20		10
13 - 21		10
13 - 22		9
13 - 23		9
13 - 24		8
13 - 25		9
13 - 26		9
13 - 27		8
13 - 28		8
13 - 29		6
13 - 30		4
13 - 31		2
13 - 32		4
13 - 33		8
13 - 34		10
13 - 35		10
13 - 36		9
13 - 37		9
13 - 38		8
13 - 39		8
13 - 40		7
13 - 41		7
13 - 42		8
13 - 43		6
13 - 44		4
13 - 45		9
13 - 46		9
13 - 47		8
13 - 48		7
13 - 49		6
13 - 50		7
13 - 51		8
13 - 52		5
13 - 53		8
13 - 54		7
13 - 55		6
13 - 56		7
13 - 57		8
13 - 58		6
13 - 59		7
13 - 60		8
13 - 61		6
13 - 62		7
13 - 63		8
13 - 64		8
13 - 65		8
13 - 66		8
13 - 67		8
13 - 68		6
13 - 69		7
13 - 70		8
13 - 71		8
13 - 72		8
13 - 73		8
13 - 74		8
13 - 75		7
13 - 76		8
13 - 77		8
13 - 78		8
13 - 79		8
13 - 80		8
13 - 81		8
13 - 82		8
13 - 83		8
13 - 84		8
13 - 85		6
13 - 86		8
13 - 87		7
13 - 88		8
13 - 89		8
13 - 90		8
13 - 91		8
13 - 92		8
13 - 93		8
13 - 94		8
13 - 95		8
13 - 96		8
13 - 97		8
13 - 98		8
13 - 99		8
13 - 100		8
13 - 101		8
13 - 102		8
13 - 103		8
13 - 104		8
13 - 105		8
13 - 106		8
13 - 107		8
13 - 108		8
13 - 109		8
13 - 110		10
13 - 111		8
13 - 112		8
13 - 113		8
13 - 114		8
13 - 115		8
13 - 116		8
13 - 117		7
13 - 118		8
13 - 119		8
13 - 120		8
13 - 121		7
13 - 122		6
13 - 123		7
13 - 124		8
13 - 125		8
13 - 126		8
13 - 127		8
13 - 128		8
13 - 129		8
13 - 130		9
13 - 131		6
13 - 132		6
13 - 133		7
13 - 134		8
13 - 135		8
13 - 136		8
13 - 137		8
13 - 138		9
13 - 139		8
13 - 140		6
13 - 141		8
13 - 142		8
13 - 143		8
13 - 144		8
13 - 145		7
13 - 146		7
13 - 147		7
13 - 148		5
13 - 149		8
13 - 150		8
13 - 151		7
13 - 152		7
13 - 153		8
13 - 154		6
13 - 155		6
13 - 156		9
13 - 157		9
13 - 158		6
13 - 159		6
13 - 160		9
13 - 161		8
13 - 162		6
13 - 163		6
13 - 164		6
13 - 165		8
13 - 166		10
13 - 167		7
13 - 168		9
13 - 169		10
13 - 170		10
13 - 171		8
13 - 172		6
13 - 173		4
13 - 174		4
13 - 175		6
13 - 176		8
13 - 177		10
13 - 178		8
13 - 179		8
13 - 180		7
13 - 181		9
13 - 182		10
13 - 183		10
13 - 184		8
13 - 185		2
13 - 186		4
13 - 187		10
13 - 188		8
13 - 189		8
13 - 190		9
12 - 14		6
12 - 15		8
12 - 16		10
12 - 17		10
12 - 18		10
12 - 19		10
12 - 20		10
12 - 21		10
12 - 22		9
12 - 23		9
12 - 24		8
12 - 25		9
12 - 26		9
12 - 27		8
12 - 28		6
12 - 29		4
12 - 30		2
12 - 31		4
12 - 32		6
12 - 33		10
12 - 34		10
12 - 35		10
12 - 36		9
12 - 37		9
12 - 38		8
12 - 39		8
12 - 40		7
12 - 41		7
12 - 42		6
12 - 43		4
12 - 44		6
12 - 45		9
12 - 46		9
12 - 47		8
12 - 48		7
12 - 49		6
12 - 50		7
12 - 51		6
12 - 52		7
12 - 53		8
12 - 54		7
12 - 55		6
12 - 56		7
12 - 57		8
12 - 58		8
12 - 59		7
12 - 60		8
12 - 61		6
12 - 62		7
12 - 63		8
12 - 64		8
12 - 65		8
12 - 66		6
12 - 67		6
12 - 68		8
12 - 69		7
12 - 70		8
12 - 71		8
12 - 72		8
12 - 73		6
12 - 74		8
12 - 75		7
12 - 76		8
12 - 77		8
12 - 78		8
12 - 79		8
12 - 80		8
12 - 81		8
12 - 82		6
12 - 83		8
12 - 84		8
12 - 85		8
12 - 86		8
12 - 87		7
12 - 88		8
12 - 89		8
12 - 90		8
12 - 91		8
12 - 92		8
12 - 93		8
12 - 94		8
12 - 95		8
12 - 96		8
12 - 97		8
12 - 98		8
12 - 99		8
12 - 100		8
12 - 101		8
12 - 102		8
12 - 103		8
12 - 104		8
12 - 105		8
12 - 106		8
12 - 107		8
12 - 108		8
12 - 109		8
12 - 110		8
12 - 111		8
12 - 112		8
12 - 113		8
12 - 114		8
12 - 115		10
12 - 116		8
12 - 117		7
12 - 118		8
12 - 119		8
12 - 120		8
12 - 121		7
12 - 122		6
12 - 123		7
12 - 124		8
12 - 125		8
12 - 126		8
12 - 127		8
12 - 128		10
12 - 129		8
12 - 130		7
12 - 131		6
12 - 132		6
12 - 133		7
12 - 134		8
12 - 135		8
12 - 136		8
12 - 137		8
12 - 138		7
12 - 139		6
12 - 140		6
12 - 141		8
12 - 142		8
12 - 143		10
12 - 144		6
12 - 145		7
12 - 146		7
12 - 147		9
12 - 148		5
12 - 149		8
12 - 150		8
12 - 151		7
12 - 152		7
12 - 153		8
12 - 154		6
12 - 155		8
12 - 156		7
12 - 157		7
12 - 158		4
12 - 159		6
12 - 160		9
12 - 161		8
12 - 162		6
12 - 163		6
12 - 164		8
12 - 165		10
12 - 166		8
12 - 167		5
12 - 168		9
12 - 169		10
12 - 170		10
12 - 171		8
12 - 172		6
12 - 173		4
12 - 174		6
12 - 175		8
12 - 176		10
12 - 177		8
12 - 178		6
12 - 179		6
12 - 180		7
12 - 181		9
12 - 182		10
12 - 183		10
12 - 184		8
12 - 185		4
12 - 186		6
12 - 187		8
12 - 188		6
12 - 189		8
12 - 190		9
11 - 13		4
11 - 14		8
11 - 15		10
11 - 16		10
11 - 17		10
11 - 18		10
11 - 19		10
11 - 20		10
11 - 21		10
11 - 22		9
11 - 23		9
11 - 24		8
11 - 25		9
11 - 26		9
11 - 27		6
11 - 28		4
11 - 29		2
11 - 30		4
11 - 31		6
11 - 32		8
11 - 33		10
11 - 34		10
11 - 35		10
11 - 36		9
11 - 37		9
11 - 38		8
11 - 39		8
11 - 40		7
11 - 41		5
11 - 42		4
11 - 43		6
11 - 44		8
11 - 45		9
11 - 46		9
11 - 47		8
11 - 48		7
11 - 49		6
11 - 50		5
11 - 51		8
11 - 52		7
11 - 53		8
11 - 54		7
11 - 55		6
11 - 56		7
11 - 57		6
11 - 58		8
11 - 59		7
11 - 60		8
11 - 61		6
11 - 62		7
11 - 63		8
11 - 64		6
11 - 65		8
11 - 66		8
11 - 67		8
11 - 68		8
11 - 69		7
11 - 70		8
11 - 71		6
11 - 72		8
11 - 73		8
11 - 74		8
11 - 75		7
11 - 76		8
11 - 77		8
11 - 78		8
11 - 79		6
11 - 80		8
11 - 81		8
11 - 82		8
11 - 83		8
11 - 84		8
11 - 85		8
11 - 86		8
11 - 87		7
11 - 88		8
11 - 89		8
11 - 90		8
11 - 91		8
11 - 92		8
11 - 93		8
11 - 94		8
11 - 95		8
11 - 96		8
11 - 97		8
11 - 98		8
11 - 99		8
11 - 100		8
11 - 101		8
11 - 102		8
11 - 103		8
11 - 104		8
11 - 105		8
11 - 106		8
11 - 107		8
11 - 108		8
11 - 109		8
11 - 110		8
11 - 111		8
11 - 112		8
11 - 113		10
11 - 114		8
11 - 115		8
11 - 116		8
11 - 117		7
11 - 118		8
11 - 119		8
11 - 120		8
11 - 121		7
11 - 122		6
11 - 123		7
11 - 124		8
11 - 125		8
11 - 126		10
11 - 127		8
11 - 128		8
11 - 129		8
11 - 130		7
11 - 131		6
11 - 132		6
11 - 133		7
11 - 134		8
11 - 135		10
11 - 136		10
11 - 137		8
11 - 138		7
11 - 139		6
11 - 140		6
11 - 141		8
11 - 142		10
11 - 143		8
